gender,age,cnt_waybill,cnt_waybill_reject,cnt_waybill_ontime,interval_waybill,interval_work
1.0,30.88327674023769,12.426722882267237,1.8115295921373882,5.082544817357335,3.0164149313559707,3.7009305154401146
0.9970355731225297,35.17786561264822,37.91977768306303,0.5992712330304139,28.14469118877974,7.092051520756766,8.802494329884535
0.0,33.228813559322035,12.30917083263642,1.7241632370961595,5.408598861534571,3.0788823355999533,3.555622427388349
